order,family_name,family,common_name,scientific_name,taxonomy,red_list_cat,
PASSERIFORMES,Furnariidae,Ovenbirds,Russet-mantled Foliage-gleaner,Syndactyla dimidiata,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Peruvian Recurvebill,Simoxenops ucayalae,R,NT,
PASSERIFORMES,Furnariidae,Ovenbirds,Bolivian Recurvebill,Simoxenops striatus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Chestnut-winged Hookbill,Ancistrops strigilatus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Striped Woodhaunter,Hyloctistes subulatus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Rufous-tailed Foliage-gleaner,Philydor ruficaudatum,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Cinnamon-rumped Foliage-gleaner,Philydor pyrrhodes,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Slaty-winged Foliage-gleaner,Philydor fuscipenne,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Rufous-rumped Foliage-gleaner,Philydor erythrocercum,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Chestnut-winged Foliage-gleaner,Philydor erythropterum,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Ochre-breasted Foliage-gleaner,Philydor lichtensteini,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Buff-fronted Foliage-gleaner,Philydor rufum,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Black-capped Foliage-gleaner,Philydor atricapillus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Alagoas Foliage-gleaner,Philydor novaesi,R,CR,
PASSERIFORMES,Furnariidae,Ovenbirds,,Philydor erythrocercum,NR,NR,
PASSERIFORMES,Furnariidae,Ovenbirds,,Philydor ochrogaster,NR,NR,
PASSERIFORMES,Furnariidae,Ovenbirds,Dusky-cheeked Foliage-gleaner,Anabazenops dorsalis,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,White-collared Foliage-gleaner,Anabazenops fuscus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Pale-browed Treehunter,Cichlocolaptes leucophrus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Uniform Treehunter,Thripadectes ignobilis,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Streak-breasted Treehunter,Thripadectes rufobrunneus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Streak-capped Treehunter,Thripadectes virgaticeps,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Black-billed Treehunter,Thripadectes melanorhynchus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Striped Treehunter,Thripadectes holostictus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Flammulated Treehunter,Thripadectes flammulatus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Buff-throated Treehunter,Thripadectes scrutator,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Buff-throated Foliage-gleaner,Automolus ochrolaemus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Olive-backed Foliage-gleaner,Automolus infuscatus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,White-eyed Foliage-gleaner,Automolus leucophthalmus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,White-throated Foliage-gleaner,Syndactyla roraimae,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Brown-rumped Foliage-gleaner,Automolus melanopezus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Ruddy Foliage-gleaner,Automolus rubiginosus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Santa Marta Foliage-gleaner,Automolus rufipectus,R,NT,
PASSERIFORMES,Furnariidae,Ovenbirds,Chestnut-crowned Foliage-gleaner,Automolus rufipileatus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Pernambuco Foliage-gleaner,Automolus lammi,R,VU,
PASSERIFORMES,Furnariidae,Ovenbirds,,Automolus paraensis,NR,NR,
PASSERIFORMES,Furnariidae,Ovenbirds,,Automolus rubiginosus,NR,NR,
PASSERIFORMES,Furnariidae,Ovenbirds,,Automolus leucophthalmus,NR,NR,
PASSERIFORMES,Furnariidae,Ovenbirds,,Automolus infuscatus,NR,NR,
PASSERIFORMES,Furnariidae,Ovenbirds,Chestnut-capped Foliage-gleaner,Hylocryptus rectirostris,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Henna-hooded Foliage-gleaner,Hylocryptus erythrocephalus,R,VU,
PASSERIFORMES,Furnariidae,Ovenbirds,Tawny-throated Leaftosser,Sclerurus mexicanus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Short-billed Leaftosser,Sclerurus rufigularis,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Grey-throated Leaftosser,Sclerurus albigularis,R,NT,
PASSERIFORMES,Furnariidae,Ovenbirds,Black-tailed Leaftosser,Sclerurus caudacutus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Rufous-breasted Leaftosser,Sclerurus scansor,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Scaly-throated Leaftosser,Sclerurus guatemalensis,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Sharp-tailed Streamcreeper,Lochmias nematura,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Sharp-billed Treehunter,Heliobletus contaminatus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Rufous-tailed Xenops,Microxenops milleri,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Slender-billed Xenops,Xenops tenuirostris,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Plain Xenops,Xenops minutus,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Streaked Xenops,Xenops rutilans,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,Great Xenops,Megaxenops parnaguae,R,LC,
PASSERIFORMES,Furnariidae,Ovenbirds,White-throated Treerunner,Pygarrhichas albogularis,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Tyrannine Woodcreeper,Dendrocincla tyrannina,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Plain-brown Woodcreeper,Dendrocincla fuliginosa,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Tawny-winged Woodcreeper,Dendrocincla anabatina,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,White-chinned Woodcreeper,Dendrocincla merula,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Ruddy Woodcreeper,Dendrocincla homochroa,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,,Dendrocincla turdina,NR,NR,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,,Dendrocincla fuliginosa,NR,NR,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Long-tailed Woodcreeper,Deconychura longicauda,R,NT,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Spot-throated Woodcreeper,Certhiasomus stictolaemus,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Olivaceous Woodcreeper,Sittasomus griseicapillus,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Wedge-billed Woodcreeper,Glyphorynchus spirurus,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Scimitar-billed Woodcreeper,Drymornis bridgesii,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Long-billed Woodcreeper,Nasica longirostris,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Cinnamon-throated Woodcreeper,Dendrexetastes rufigula,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Bar-bellied Woodcreeper,Hylexetastes stresemanni,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Red-billed Woodcreeper,Hylexetastes perrotii,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Uniform Woodcreeper,Hylexetastes uniformis,R,VU,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Mato Grosso Woodcreeper,Hylexetastes brigidai,R,VU,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,,Hylexetastes perrotii,NR,NR,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Strong-billed Woodcreeper,Xiphocolaptes promeropirhynchus,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,White-throated Woodcreeper,Xiphocolaptes albicollis,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Moustached Woodcreeper,Xiphocolaptes falcirostris,R,VU,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Great Rufous Woodcreeper,Xiphocolaptes major,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,,Xiphocolaptes franciscanus,NR,NR,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,,Xiphocolaptes orenocensis,NR,NR,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Amazonian Barred Woodcreeper,Dendrocolaptes certhia,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Northern Barred Woodcreeper,Dendrocolaptes sanctithomae,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Hoffmanns's Woodcreeper,Dendrocolaptes hoffmannsi,R,VU,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Black-banded Woodcreeper,Dendrocolaptes picumnus,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Planalto Woodcreeper,Dendrocolaptes platyrostris,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,,Dendrocolaptes concolor,NR,NR,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,,Dendrocolaptes certhia,NR,NR,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Straight-billed Woodcreeper,Dendroplex picus,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Zimmer's Woodcreeper,Dendroplex kienerii,R,NT,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Striped Woodcreeper,Xiphorhynchus obsoletus,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Lesser Woodcreeper,Xiphorhynchus fuscus,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Ocellated Woodcreeper,Xiphorhynchus ocellatus,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Spix's Woodcreeper,Xiphorhynchus spixii,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Elegant Woodcreeper,Xiphorhynchus elegans,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Chestnut-rumped Woodcreeper,Xiphorhynchus pardalotus,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Buff-throated Woodcreeper,Xiphorhynchus guttatus,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Cocoa Woodcreeper,Xiphorhynchus susurrans,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Ivory-billed Woodcreeper,Xiphorhynchus flavigaster,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Black-striped Woodcreeper,Xiphorhynchus lachrymosus,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Spotted Woodcreeper,Xiphorhynchus erythropygius,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Olive-backed Woodcreeper,Xiphorhynchus triangularis,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,,Xiphorhynchus guttatus,NR,NR,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,,Xiphorhynchus eytoni,NR,NR,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,,Xiphorhynchus guttatus,NR,NR,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,White-striped Woodcreeper,Lepidocolaptes leucogaster,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Streak-headed Woodcreeper,Lepidocolaptes souleyetii,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Narrow-billed Woodcreeper,Lepidocolaptes angustirostris,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Spot-crowned Woodcreeper,Lepidocolaptes affinis,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Montane Woodcreeper,Lepidocolaptes lacrymiger,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Scaled Woodcreeper,Lepidocolaptes squamatus,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Scalloped Woodcreeper,Lepidocolaptes falcinellus,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Lineated Woodcreeper,Lepidocolaptes albolineatus,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,,Lepidocolaptes squamatus,NR,NR,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,,Lepidocolaptes affinis,NR,NR,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Greater Scythebill,Drymotoxeres pucherani,R,NT,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Red-billed Scythebill,Campylorhamphus trochilirostris,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Black-billed Scythebill,Campylorhamphus falcularius,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Brown-billed Scythebill,Campylorhamphus pusillus,R,LC,
PASSERIFORMES,Dendrocolaptidae,Woodcreepers,Curve-billed Scythebill,Campylorhamphus procurvoides,R,LC,
PASSERIFORMES,Menuridae,Lyrebirds,Albert's Lyrebird,Menura alberti,R,NT,
PASSERIFORMES,Menuridae,Lyrebirds,Superb Lyrebird,Menura novaehollandiae,R,LC,
PASSERIFORMES,Atrichornithidae,Scrub-birds,Rufous Scrub-bird,Atrichornis rufescens,R,EN,
PASSERIFORMES,Atrichornithidae,Scrub-birds,Noisy Scrub-bird,Atrichornis clamosus,R,EN,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,White-eared Catbird,Ailuroedus buccoides,R,LC,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,Spotted Catbird,Ailuroedus melanotis,R,LC,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,Green Catbird,Ailuroedus crassirostris,R,LC,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,Tooth-billed Bowerbird,Scenopoeetes dentirostris,R,LC,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,Archbold's Bowerbird,Archboldia papuensis,R,NT,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,,Archboldia sanfordi,NR,NR,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,,Archboldia papuensis,NR,NR,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,Vogelkop Bowerbird,Amblyornis inornata,R,LC,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,Macgregor's Bowerbird,Amblyornis macgregoriae,R,LC,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,Streaked Bowerbird,Amblyornis subalaris,R,LC,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,Golden-fronted Bowerbird,Amblyornis flavifrons,R,LC,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,Golden Bowerbird,Prionodura newtoniana,R,LC,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,Masked Bowerbird,Sericulus aureus,R,LC,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,Fire-maned Bowerbird,Sericulus bakeri,R,NT,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,Regent Bowerbird,Sericulus chrysocephalus,R,LC,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,,Sericulus ardens,UR,UR,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,Satin Bowerbird,Ptilonorhynchus violaceus,R,LC,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,Western Bowerbird,Chlamydera guttata,R,LC,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,Spotted Bowerbird,Chlamydera maculata,R,LC,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,Great Bowerbird,Chlamydera nuchalis,R,LC,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,Yellow-breasted Bowerbird,Chlamydera lauterbachi,R,LC,
PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,Fawn-breasted Bowerbird,Chlamydera cerviniventris,R,LC,
PASSERIFORMES,Climacteridae,Australian treecreepers,Papuan Treecreeper,Cormobates placens,R,LC,
PASSERIFORMES,Climacteridae,Australian treecreepers,White-throated Treecreeper,Cormobates leucophaea,R,LC,
PASSERIFORMES,Climacteridae,Australian treecreepers,White-browed Treecreeper,Climacteris affinis,R,LC,
PASSERIFORMES,Climacteridae,Australian treecreepers,Red-browed Treecreeper,Climacteris erythrops,R,LC,
PASSERIFORMES,Climacteridae,Australian treecreepers,Brown Treecreeper,Climacteris picumnus,R,LC,
PASSERIFORMES,Climacteridae,Australian treecreepers,Black-tailed Treecreeper,Climacteris melanurus,R,LC,
PASSERIFORMES,Climacteridae,Australian treecreepers,Rufous Treecreeper,Climacteris rufus,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,Wallace's Fairywren,Sipodotus wallacii,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,Broad-billed Fairywren,Malurus grayi,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,White-shouldered Fairywren,Malurus alboscapulatus,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,Red-backed Fairywren,Malurus melanocephalus,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,White-winged Fairywren,Malurus leucopterus,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,Superb Fairywren,Malurus cyaneus,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,Splendid Fairywren,Malurus splendens,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,Variegated Fairywren,Malurus lamberti,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,Lovely Fairywren,Malurus amabilis,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,Red-winged Fairywren,Malurus elegans,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,Blue-breasted Fairywren,Malurus pulcherrimus,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,Purple-crowned Fairywren,Malurus coronatus,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,Emperor Fairywren,Malurus cyanocephalus,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,,Malurus grayi,NR,NR,
PASSERIFORMES,Maluridae,Australasian wrens,,Malurus campbelli,NR,NR,
PASSERIFORMES,Maluridae,Australasian wrens,Orange-crowned Fairywren,Clytomyias insignis,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,Rufous-crowned Emuwren,Stipiturus ruficeps,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,Southern Emuwren,Stipiturus malachurus,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,Mallee Emuwren,Stipiturus mallee,R,EN,
PASSERIFORMES,Maluridae,Australasian wrens,Grey Grasswren,Amytornis barbatus,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,White-throated Grasswren,Amytornis woodwardi,R,VU,
PASSERIFORMES,Maluridae,Australasian wrens,Carpentarian Grasswren,Amytornis dorotheae,R,NT,
PASSERIFORMES,Maluridae,Australasian wrens,Striated Grasswren,Amytornis striatus,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,Short-tailed Grasswren,Amytornis merrotsyi,R,NT,
PASSERIFORMES,Maluridae,Australasian wrens,Eyrean Grasswren,Amytornis goyderi,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,Thick-billed Grasswren,Amytornis textilis,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,Dusky Grasswren,Amytornis purnelli,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,Kalkadoon Grasswren,Amytornis ballarae,R,LC,
PASSERIFORMES,Maluridae,Australasian wrens,Black Grasswren,Amytornis housei,R,NT,
PASSERIFORMES,Maluridae,Australasian wrens,,Amytornis striatus,NR,NR,
PASSERIFORMES,Maluridae,Australasian wrens,,Amytornis purnelli,NR,NR,
PASSERIFORMES,Mohoidae,Hawaiian honeyeaters,Kauai Oo,Moho braccatus,R,EX,
PASSERIFORMES,Mohoidae,Hawaiian honeyeaters,Oahu Oo,Moho apicalis,R,EX,
PASSERIFORMES,Mohoidae,Hawaiian honeyeaters,Bishop's Oo,Moho bishopi,R,EX,
PASSERIFORMES,Mohoidae,Hawaiian honeyeaters,Hawaii Oo,Moho nobilis,R,EX,
PASSERIFORMES,Mohoidae,Hawaiian honeyeaters,Kioea,Chaetoptila angustipluma,R,EX,
PASSERIFORMES,Meliphagidae,Honeyeaters,Stitchbird,Notiomystis cincta,R,VU,
PASSERIFORMES,Meliphagidae,Honeyeaters,Tawny-breasted Honeyeater,Xanthotis flaviventer,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Spotted Honeyeater,Xanthotis polygrammus,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Macleay's Honeyeater,Xanthotis macleayanus,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Kadavu Honeyeater,Xanthotis provocator,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Black-throated Honeyeater,Lichenostomus subfrenatus,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Obscure Honeyeater,Lichenostomus obscurus,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Bridled Honeyeater,Lichenostomus frenatus,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Eungella Honeyeater,Lichenostomus hindwoodi,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Yellow-faced Honeyeater,Lichenostomus chrysops,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Varied Honeyeater,Lichenostomus versicolor,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Mangrove Honeyeater,Lichenostomus fasciogularis,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Singing Honeyeater,Lichenostomus virescens,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Yellow Honeyeater,Lichenostomus flavus,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,White-gaped Honeyeater,Lichenostomus unicolor,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,White-eared Honeyeater,Lichenostomus leucotis,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Yellow-throated Honeyeater,Lichenostomus flavicollis,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Yellow-tufted Honeyeater,Lichenostomus melanops,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Purple-gaped Honeyeater,Lichenostomus cratitius,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Grey-headed Honeyeater,Lichenostomus keartlandi,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Yellow-tinted Honeyeater,Lichenostomus flavescens,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Fuscous Honeyeater,Lichenostomus fuscus,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Grey-fronted Honeyeater,Lichenostomus plumulus,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Yellow-plumed Honeyeater,Lichenostomus ornatus,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,White-plumed Honeyeater,Lichenostomus penicillatus,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Guadalcanal Honeyeater,Guadalcanaria inexpectata,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Orange-cheeked Honeyeater,Oreornis chrysogenys,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Forest Honeyeater,Meliphaga montana,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Mottle-breasted Honeyeater,Meliphaga mimikae,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Hill-forest Honeyeater,Meliphaga orientalis,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Scrub Honeyeater,Meliphaga albonotata,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Puff-backed Honeyeater,Meliphaga aruensis,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Mimic Honeyeater,Meliphaga analoga,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Tagula Honeyeater,Meliphaga vicina,R,DD,
PASSERIFORMES,Meliphagidae,Honeyeaters,Graceful Honeyeater,Meliphaga gracilis,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Yellow-spotted Honeyeater,Meliphaga notata,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Yellow-gaped Honeyeater,Meliphaga flavirictus,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Lewin's Honeyeater,Meliphaga lewinii,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,White-lined Honeyeater,Meliphaga albilineata,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Streaky-breasted Honeyeater,Meliphaga reticulata,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,,Meliphaga fordiana,NR,NR,
PASSERIFORMES,Meliphagidae,Honeyeaters,,Meliphaga cinereifrons,UR,UR,
PASSERIFORMES,Meliphagidae,Honeyeaters,,Meliphaga albilineata,NR,NR,
PASSERIFORMES,Meliphagidae,Honeyeaters,Wattled Honeyeater,Foulehaio carunculatus,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Giant Honeyeater,Gymnomyza viridis,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Mao,Gymnomyza samoensis,R,EN,
PASSERIFORMES,Meliphagidae,Honeyeaters,Crow Honeyeater,Gymnomyza aubryana,R,CR,
PASSERIFORMES,Meliphagidae,Honeyeaters,Bell Miner,Manorina melanophrys,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Noisy Miner,Manorina melanocephala,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Yellow-throated Miner,Manorina flavigula,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Black-eared Miner,Manorina melanotis,R,EN,
PASSERIFORMES,Meliphagidae,Honeyeaters,,Manorina flavigula,NR,NR,
PASSERIFORMES,Meliphagidae,Honeyeaters,Blue-faced Honeyeater,Entomyzon cyanotis,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,White-naped Honeyeater,Melithreptus lunatus,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Black-headed Honeyeater,Melithreptus affinis,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,White-throated Honeyeater,Melithreptus albogularis,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Black-chinned Honeyeater,Melithreptus gularis,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Strong-billed Honeyeater,Melithreptus validirostris,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,Brown-headed Honeyeater,Melithreptus brevirostris,R,LC,
PASSERIFORMES,Meliphagidae,Honeyeaters,,Melithreptus laetior,NR,NR,
PASSERIFORMES,Meliphagidae,Honeyeaters,,Melithreptus gularis,NR,NR,
PASSERIFORMES,Meliphagidae,Honeyeaters,Chatham Bellbird,Anthornis melanocephala,R,EX,
PASSERIFORMES,Meliphagidae,Honeyeaters,New Zealand Bellbird,Anthornis melanura,R,LC,
