Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Common names (Eng),Red List status,Population trend
59072,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,tigrinum,Tiger Salamander,LC,stable
59073,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,velasci,Plateau Tiger Salamander,LC,unknown
55212,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,andina,La Planada Poison Frog,DD,unknown
55214,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,bassleri,Pleasing Poison Frog,NT,stable
45727636,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,berohoka ,,LC,stable
55215,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,bilinguis,Ecuador Poison Frog,LC,unknown
190979,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,boehmei,,LC,stable
55216,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,boliviana,,LC,stable
55218,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,braccata,,LC,unknown
55219,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,cainarachi,Cainarachi Poison Frog,VU,decreasing
55220,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,erythromos,Palenque Poison Frog,DD,unknown
55222,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,flavopicta,Lutz's Poison Frog,LC,stable
55223,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,hahneli,,LC,stable
55224,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,ingeri,,CR,decreasing
55225,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,labialis,,DD,unknown
55226,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,macero,Manu Poison Frog,LC,stable
55227,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,maculata,Confusing Poison Frog,DD,unknown
55229,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,parvula,,LC,stable
55230,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,petersi,Peru Poison Frog,LC,stable
55231,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,picta,"Spot-legged Poison Frog, Spot-legged Poison-arrow Frog",LC,stable
29432,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,planipaleae,Oxapampa Poison Frog,CR,decreasing
55232,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,pongoensis,,VU,unknown
55233,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,pulchripecta,,DD,unknown
55234,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,rubriventris,,DD,unknown
55236,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,silverstonei,Silverstone's Poison Frog,EN,decreasing
55237,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,simulans,,LC,stable
55238,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,smaragdina,Emerald Poison Frog,DD,unknown
55240,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,trivittata,"Three-striped Arrow-poison Frog, Three-striped Poison Frog",LC,stable
135821,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,yungicola,,LC,stable
58183,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Amietia,amieti,,DD,unknown
58184,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Amietia,angolensis,"Common River Frog, Angola Frog, Chapin's Frog, Common Rana, Angola River Frog, Dusky-throated Frog, Dusky-throated River Frog, Northern Rana, Nutt's Frog",LC,stable
58185,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Amietia,desaegeri,,LC,unknown
54358,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Amietia,dracomontana,"Drakensberg River Frog, Sani Pass Frog",LC,unknown
45331497,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Amietia,fuscigula,"Dark-throated River Frog, Dark-throated Frog, Cape River Frog, Cape Rana, Dusky-throated River Frog",LC,stable
58187,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Amietia,inyangae,Inyangani River Frog,EN,decreasing
58188,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Amietia,johnstoni,Johnston's River Frog,EN,decreasing
135995,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Amietia,lubrica,,DD,unknown
58189,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Amietia,ruwenzorica,,DD,unknown
135763,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Amietia,tenuoplicata,,DD,unknown
58190,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Amietia,vandijki,,LC,unknown
54359,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Amietia,vertebralis,"Ice Frog, Large-mouthed Frog",NT,unknown
136119,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Amietia,viridireticulata,,DD,unknown
58191,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Amietia,wittei,,DD,unknown
54578,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,asmarae,Asmara Toad,LC,unknown
54589,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,blanfordii,Blanford's Toad,LC,unknown
54592,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,brauni,"Dead-leaf Toad, Braun's Toad",EN,decreasing
54595,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,buchneri,,DD,unknown
54600,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,camerunensis,,LC,unknown
54609,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,chudeaui,,DD,unknown
54618,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,cristiglans,,DD,unknown
54624,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,danielae,,DD,unknown
54630,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,djohongensis,,EN,decreasing
54642,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,fuliginatus,,LC,unknown
54643,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,funereus,,LC,unknown
54649,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,garmani,,LC,unknown
54653,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,gracilipes,,LC,decreasing
54659,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,gutturalis,"African Common Toad, Gutteral Toad",LC,increasing
54678,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,kassasii,Nile Delta Toad,LC,stable
54681,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,kerinyagae,,LC,unknown
54682,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,kisoloensis,,LC,unknown
54686,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,langanoensis,,DD,unknown
54688,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,latifrons,,LC,decreasing
54689,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,lemairii,,LC,unknown
54700,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,maculatus,,LC,stable
54723,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,pantherinus,Western Leopard Toad,EN,unknown
54724,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,pardalis,Eastern Leopard Toad,LC,unknown
54732,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,perreti,,VU,unknown
54736,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,poweri,,LC,unknown
54745,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,rangeri,Ranger's Toad,LC,decreasing
54746,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,reesi,,DD,unknown
54747,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,regularis,African Common Toad,LC,stable
54765,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,steindachneri,,LC,unknown
54771,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,superciliaris,"African Giant Toad, Congo Toad",LC,unknown
54774,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,taiensis,Tai Toad,CR,decreasing
54780,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,togoensis,Togo Toad,NT,decreasing
54783,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,tuberosus,,LC,unknown
54784,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,turkanae,,DD,unknown
54786,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,urunguensis,,DD,unknown
54794,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,villiersi,,EN,decreasing
54796,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,vittatus,,DD,unknown
54799,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amietophrynus,xeros,Subdesert Toad,LC,unknown
61862,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,aniqiaoensis,,DD,unknown
58545,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,archotaphus,,LC,unknown
158638,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,assamensis,,DD,unknown
58202,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,bellulus,,DD,unknown
135778,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,caelumnoctis,,DD,unknown
58203,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,chakrataensis,,DD,unknown
58205,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,chunganensis,"Chungan Sucker Frog, Chungan Torrent Frog",LC,decreasing
136153,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,compotrix,,DD,unknown
29435,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,cremnobatus,,NT,decreasing
136018,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,cucae,,DD,unknown
135800,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,daiyunensis,,NT,decreasing
58206,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,formosus,,LC,decreasing
58207,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,gerbillus,,LC,stable
58208,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,granulosus,,LC,decreasing
58209,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,hainanensis,,EN,decreasing
58210,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,hongkongensis,,EN,decreasing
61870,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,iriodes,,DD,unknown
58211,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,jaunsari,,DD,unknown
58212,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,jinjiangensis,,VU,decreasing
58213,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,kangtingensis,,VU,decreasing
58214,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,kaulbacki,,DD,unknown
58215,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,larutensis,,LC,
58216,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,liangshanensis,,DD,unknown
58217,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,lifanensis,,NT,stable
58218,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,loloensis,"Lolokou Sucker Frog, Rufous-spotted Torrent Frog",VU,decreasing
58219,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,longimanus,,DD,unknown
58220,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,mantzorum,,LC,decreasing
58221,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,marmoratus,,LC,decreasing
61863,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,medogensis,,DD,unknown
136138,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,mengyangensis,,LC,decreasing
159250,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,minutus,,DD,unknown
58222,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,monticola,,LC,decreasing
58223,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,nepalicus,,DD,unknown
135987,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,panhai,,LC,
58224,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,ricketti,,LC,decreasing
58225,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,spinapectoralis,,DD,unknown
159251,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,splendissimus,,DD,unknown
58227,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,torrentis,,VU,decreasing
58228,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,tuberodepressus,,VU,stable
58229,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,viridimaculatus,,NT,decreasing
135837,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,vitreus,,DD,unknown
58230,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,wuyiensis,,LC,decreasing
59074,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMPHIUMIDAE,Amphiuma,means,Two-toed Amphiuma,LC,unknown
59075,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMPHIUMIDAE,Amphiuma,pholeter,One-toed Amphiuma,NT,decreasing
59076,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMPHIUMIDAE,Amphiuma,tridactylum,Three-toed Amphiuma,LC,stable
54570,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,americanus,American Toad,LC,stable
54583,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,baxteri,"Baxter's Toad, Wyoming Toad",EW,decreasing
3179,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,boreas,"Boreal Toad, Western Toad",NT,decreasing
54599,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,californicus,"Arroyo Toad, California Toad, Mexican Arroyo Toad",EN,decreasing
3180,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,canorus,"Yosemite Park Toad, Yosemite Toad",EN,decreasing
54612,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,cognatus,Great Plains Toad,LC,unknown
54613,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,compactilis,,LC,unknown
54626,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,debilis,,LC,stable
3169,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,exsul,Black Toad,VU,stable
54640,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,fowleri,Fowler's Toad,LC,stable
54661,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,hemiophrys,Canadian Toad,LC,decreasing
3170,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,houstonensis,Houston Toad,EN,decreasing
54680,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,kelloggi,Little Mexican Toad,LC,stable
54708,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,mexicanus,"Mexican Madre Toad, Mexican Spadefoot Toad, Southwestern Toad",NT,decreasing
54709,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,microscaphus,Arizona Toad,LC,decreasing
3181,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,nelsoni,,EN,decreasing
54739,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,punctatus,,LC,stable
54743,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,quercicus,Oak Toad,LC,stable
3173,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,retiformis,Sonoran Green Toad,LC,stable
54761,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,speciosus,Texas Toad,LC,stable
54777,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,terrestris,Southern Toad,LC,stable
54798,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,woodhousii,Woodhouse's Toad,LC,stable
55170,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Andinobates,abdita,Collins' Poison Frog,CR,decreasing
54461,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Andinophryne,atelopoides,,DD,unknown
54462,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Andinophryne,colomai,Carchi Andes Toad,CR,decreasing
54463,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Andinophryne,olallai,,DD,unknown
1272,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,CRYPTOBRANCHIDAE,Andrias,davidianus,Chinese Giant Salamander,CR,decreasing
1273,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,CRYPTOBRANCHIDAE,Andrias,japonicus,Japanese Giant Salamander,NT,decreasing
1282,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Aneides,aeneus,Green Salamander,NT,decreasing
59115,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Aneides,ferreus,Clouded Salamander,NT,decreasing
59116,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Aneides,flavipunctatus,Black Salamander,NT,decreasing
59117,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Aneides,hardii,Sacramento Mountain Salamander,LC,stable
59118,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Aneides,lugubris,"Arboreal Salamander, Sad-colored Anaides",LC,stable
59119,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Aneides,vagrans,Wandering Salamander,NT,decreasing
58059,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Anhydrophryne,hewitti,Hewitt's Moss Frog,LC,unknown
58062,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Anhydrophryne,ngongoniensis,"Mistbelt Chirping Frog, Mistbelt Moss Frog, Ngongoni Moss Frog",EN,stable
1301,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Anhydrophryne,rattrayi,"Hogsback Frog, Rattray's Frog",EN,decreasing
58243,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Annandia,delacouri,,DD,unknown
57674,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Anodonthyla,boulengerii,Boulenger's Climbing Frog,LC,unknown
136168,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Anodonthyla,hutchisoni,,EN,decreasing
190942,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Anodonthyla,jeanbai,,DD,unknown
57675,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Anodonthyla,montana,Mountain Climbing Frog,VU,stable
136055,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Anodonthyla,moramora,,DD,unknown
57676,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Anodonthyla,nigrigularis,Black-throated Climbing Frog,DD,unknown
190914,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Anodonthyla,pollicaris,,DD,unknown
57677,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Anodonthyla,rouxae,Madagascar Climbing Frog,EN,unknown
190943,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Anodonthyla,theoi,,DD,unknown
190944,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Anodonthyla,vallani,,CR,unknown
55048,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,atopoglossus,,DD,unknown
55050,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,ayarzaguenai,,DD,unknown
55051,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,baeobatrachus,,DD,stable
55052,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,beebei,,VU,stable
136051,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,breweri,,VU,unknown
55070,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,degranvillei,,LC,stable
55091,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,guanayensis,,DD,unknown
135874,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,kaiei,,LC,stable
55101,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,lacrimosus,,DD,unknown
55117,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,murisipanensis,,VU,stable
55126,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,parimae,,DD,unknown
55127,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,parkerae,,DD,unknown
55134,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,praderioi,,DD,unknown
55142,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,roraima,,DD,unknown
55149,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,shrevei,,DD,unknown
55151,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,stepheni,,LC,stable
55156,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,tamacuarensis,,DD,unknown
55157,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,tepuyensis,,DD,unknown
61766,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,triunfo,,DD,unknown
61767,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,wothuja,,DD,unknown
55296,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Anotheca,spinosa,"Spiny-headed Treefrog, Coronated Treefrog, Spine-headed Tree Frog, Crowned Hyla, Spinyhead Treefrog",LC,decreasing
54464,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Ansonia,albomaculata,"White-lipped Slender Toad, Whitebelly Stream Toad",NT,decreasing
135905,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Ansonia,endauensis,,DD,unknown
54466,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Ansonia,fuliginea,,VU,unknown
54467,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Ansonia,glandulosa,,DD,unknown
54468,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Ansonia,guibei,,EN,decreasing
54469,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Ansonia,hanitschi,Kadamaian Stream Toad,NT,stable
54470,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Ansonia,inthanon,,DD,unknown
158637,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Ansonia,jeetsukumarani,Jeet Sukumaran's Torrent-Dwelling Toad,DD,unknown
135840,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Ansonia,kraensis,,DD,unknown
54471,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Ansonia,latidisca,,EN,decreasing
