Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
187716,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Anampses,caeruleopunctatus,"R¸ppell, 1829",,,,,Anampses caeruleomaculatus  |Anampses caeruleomaculatus  |Anampses chlorostigma  |Anampses chlorostigma  |Anampses coeruleomaculatus  |Anampses coeruleomaculatus  |Anampses diadematus  |Anampses diadematus  |Anampses lineolatus  |Anampses lineolatus  |Anampses pulcher  |Anampses pulcher  |Anampses taeniatus  |Anampses taeniatus  |Anampses tinkhami  |Anampses tinkhami  ,"Bluespotted Wrasse, Spotted Chisel-tooth Wrasse, Blue Spotted Wrasse, Diamond Wrasse, Bluespotted Tamarin, Spotted Rare Wrasse","Labre Bleu, Labre ConstellÈ, Tamarin",,LC,,3.1,2010,unknown,N
187555,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Anampses,chrysocephalus,"Randall, 1958",,,,,Anampses rubrocaudatus  ,"Psychedelic Wrasse, Red-tailed Tamarin, Red Tail Wrasse",,,LC,,3.1,2010,stable,N
187758,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Anampses,cuvier,"Quoy & Gaimard, 1824",,,,,Anampses evermanni  |Anampses godeffroyi  ,"Cuvier's Tamarin, Cuvier's Wrasse, Pearl Wrasse, Spotted Wrasse Fish",,,LC,,3.1,2010,stable,N
187453,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Anampses,elegans,"Ogilby, 1889",,,,,Anampses variolatus  ,Elegant Wrasse,,,LC,,3.1,2010,stable,N
187808,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Anampses,femininus,"Randall, 1972",,,,,,"Blue-striped Orange Tamarin, Blue-tail Wrasse, Feminine Wrasse, South Seas Wrasse",,,LC,,3.1,2010,stable,N
187710,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Anampses,geographicus,"Valenciennes, 1840",,,,,Anampses pterophthalmus  ,"Geographic Wrasse, Lined Chisel-tooth Wrasse, Olive-green Wrasse",,,LC,,3.1,2010,stable,N
187567,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Anampses,lennardi,"Scott, 1959",,,,,,Blue and Yellow Wrasse,,,LC,,3.1,2010,stable,N
187639,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Anampses,lineatus,"Randall, 1972",,,,,Anampses melanurus subspecies lineatus,"Deep-sea Wrasse, Leaf Wrasse, Lined Tamarin, Lined Wrasse, White-dashed Wrasse, White-dashes Wrasse",Labre RayÈ,,DD,,3.1,2010,unknown,N
155146,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Anampses,melanurus,"Bleeker, 1857",,,,,,"White-spotted Wrasse, Blacktail Wrasse",,,LC,,3.1,2010,unknown,N
187723,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Anampses,meleagrides,"Valenciennes, 1840",,,,,Anampses amboinensis  |Anampses amboinensis  |Anampses lunatus  |Anampses lunatus  |Anampses meleagris  |Anampses meleagris  ,"Dotted Wrasse, Marble Wrasse, Speckled Wrasse, Spotted Wrasse, Yellow Tail Tamarin, Yellowtail Wrasse","Labre ‡ Queue Jaune, Labre Pintade",,LC,,3.1,2010,stable,N
187759,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Anampses,neoguinaicus,"Bleeker, 1878",,,,,Anampses fidjensis  ,"Black-banded Wrasse, New Guinea Chisel-tooth Wrasse, New Guinea Tamarin, New Guinea Wrasse",,,LC,,3.1,2010,stable,N
187784,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Anampses,twistii,"Bleeker, 1856",,,,,Anampses twiisti  |Anampses twiisti  |Anampses twisti  |Anampses twisti  ,"Twister wrasse, Yellowbreasted wrasse",,,LC,,3.1,2010,stable,N
187811,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Anampses,viridis,"Valenciennes, 1840",,,,,Anampses rubroviridis  ,,,,DD,,3.1,2010,unknown,N
187513,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Anchichoerops,natalensis,"(Gilchrist & Thompson, 1909)",,,,,Chaerops natalensis  |Chaerops natalensis  |Choerops natalensis  |Choerops natalensis  ,Natal wrasse,Pourceau du Natal,Vieja de Natal,LC,,3.1,2010,unknown,N
39302,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Anthias,regalis,"Randall & Lubbock, 1981",,,,,Pseudanthias regalis  |Pseudanthias regalis  ,,,,VU,D2,2.3,1996,,N
1615,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Anthias,salmopunctatus,"Lubbock & Edwards, 1981",,,,,,,,,VU,D2,2.3,1996,,N
132787,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Anyperodon,leucogrammicus,"(Valenciennes, 1828)",,,,,Anyperodon leucogammicus  |Anyperodon leucogramicus  |Anyperodon leucogrammiscus  |Serranus leucogrammicus|Serranus micronotatus|Serranus urophthalmus,"Slender Grouper, Whiteline Group, Whitelined Cod, White-lined Grouper, White-lined Rockcod, White-lined Rock-cod, Slender Rockcod","Cheval De Bois, Loche A Lignes Blanches, Merou A Lignes Blanches, Merou Elegant",Mero Elegante,LC,,3.1,2008,unknown,N
165834,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACANTHIDAE,Apolemichthys,arcuatus,"(Gray, 1831)",,,,,Desmoholacanthus arcuatus  |Holacanthus arcuatus  ,"Banded Angelfish, Bandit Angelfish, Black-banded Angel",,,LC,,3.1,2010,stable,N
165822,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACANTHIDAE,Apolemichthys,griffisi,"(Carlson & Taylor, 1981)",,,,,Holacanthus griffisi  ,"Griffis Angelfish, Griffis' Angelfish",,,LC,,3.1,2010,stable,N
165869,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACANTHIDAE,Apolemichthys,guezei,"(Randall & MaugÈ, 1978)",,,,,Holacanthus guezei  ,Reunion Angelfish,,,DD,,3.1,2010,unknown,N
154809,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACANTHIDAE,Apolemichthys,kingi,"Heemstra, 1984",,,,,,Tiger Angelfish,,,LC,,3.1,2010,unknown,N
165835,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACANTHIDAE,Apolemichthys,trimaculatus,"(Cuvier, 1831)",,,,,Holacanthus trimaculatus  ,"Threespot Angelfish, Three Spot Angelfish, Three-spot Angelfish, Flagfish, Three Spot Angel","Papillon jaune, Poisson ange ‡ trois taches, Poisson-ange ‡ trois taches",,LC,,3.1,2010,stable,N
165841,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACANTHIDAE,Apolemichthys,xanthopunctatus,"Burgess, 1973",,,,,,"Goldspotted Angelfish, Golden Spotted Angelfish",,,LC,,3.1,2010,stable,N
165853,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACANTHIDAE,Apolemichthys,xanthotis,"(Fraser-Brunner, 1950)",,,,,Holacanthus xanthotis  ,"Yellow-ear Angelfish, Red Sea Angelfish",,,LC,,3.1,2010,stable,N
165844,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACANTHIDAE,Apolemichthys,xanthurus,"(Bennett, 1833)",,,,,Holacanthus xanthurus  ,"Yellowtail Angelfish, Indian Yellowtail Angelfish",,,LC,,3.1,2010,unknown,N
187491,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Austrolabrus,maculatus,"(Macleay, 1881)",,,,,Australabrus maculatus  |Australabrus maculatus  |Labrichthys maculata  |Labrichthys maculata  ,"Black-spotted parrotfish, Black-spotted Parrotfish, Black-spotted wrasse",,,LC,,3.1,2010,stable,N
170355,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Auxis,rochei,"(Risso, 1810)",,,,,Auxis maru  |Auxis ramsayi  |Auxis thynnoides  |Auxis vulgaris  |Scomber bisus  |Scomber rochei  |Thynnus rocheanus  ,"Bullet Tuna, Bullet Mackerel, Firgate Tuna, Frigate Mackerel, Frigate Tuna, Long Corseletted Frigate Mackerel, Bullet-tuna","Bonitou, Auxide","Barrilete Negro, Bonito, Botellita, Melva, Melva Aleticorto, Melvera, Sanguzo",LC,,3.1,2011,stable,N
170344,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Auxis,thazard,"(LacepËde, 1800)",,,,,Auxis hira  |Auxis tapeinosoma  |Scomber taso  |Scomber thazard  ,"Frigate Tuna, Frigate-tuna, Bullet Mackerel, Leadenall, Frigate Mackerel",Auxide,"Barrileto Negro, Barrilete Negro, Bonito, Botellita, CabaÒa Negra, Melba, Melva, Melva Aletilargo",LC,,3.1,2011,stable,N
184017,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACENTRIDAE,Azurina,eupalama,"Heller & Snodgrass, 1903",,,,,,Galapagos Damsel,,,CR,"B1ab(i,ii,iv,v)+2ab(i,ii,iv,v)",3.1,2010,unknown,N
183774,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACENTRIDAE,Azurina,hirundo,"Jordan & McGregor, 1898",,,,,,"Swallow damsel, Swallow damselfish",,"CastaÒuela golondrina, Petaca hirundo",NT,,3.1,2010,unknown,N
187404,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,albotaeniatus,"(Valenciennes, 1839)",,,,,Cossyphus albotaeniatus,Hawaiian hogfish,,,LC,,3.1,2010,unknown,N
187715,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,anthioides,"(Bennett, 1832)",,,,,Bodianus anthoides  |Crenilabrus anthioides  |Lepidaplois anthioides  ,"Lyre-tail hogfish, Lyretail hogfish","CaudËne, Labre lyre",,LC,,3.1,2010,unknown,N
187516,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,axillaris,"(Bennett, 1832)",,,,,Crossyphus octomaculatus  |Crossyphus octomaculatus  |Labrus axillaris  |Labrus axillaris  |Lepidaplois albomaculatus  |Lepidaplois albomaculatus  |Lepidaplois axillaris  |Lepidaplois axillaris  ,"Axil hogfish, Axilspot hogfish, Coral hogfish, Panda Hogfish, Polkadot wrasse, Turncoat hogfish","Labre ‡ tache pectorale, Tamarin",,LC,,3.1,2010,unknown,N
187619,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,bathycapros,"Gomon, 2006",,,,,,Hawaiian pigfish,,,LC,,3.1,2010,unknown,N
187554,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,bilunulatus,"(LacepËde, 1801)",,,,,Bodianus bilunulatus bilunulatus  |Bodianus bilunulatus bilunulatus  |Cossyphus albotaeniatus  |Cossyphus albotaeniatus  |Labrus bilunulatus  |Labrus bilunulatus  ,"Blackspot wrasse, Crescent banded hogfish, Hawaiian hogfish, Saddle-back hogfish, Table boss, Tarry hogfish, Tuxedo hogfish",Vieille ‡ selle noire,Vieja ensillada,LC,,3.1,2010,unknown,N
187638,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,bimaculatus,"Allen, 1973",,,,,,"Candy hogfish, Twospot  hogfish, Two-spot slender hogfish, Two-spotted hogfish, Yellow hogfish",Labre ‡ deux taches,,LC,,3.1,2010,unknown,N
187420,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,busellatus,"Gomon, 2006",,,,,,,,,LC,,3.1,2010,unknown,N
187583,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,cylindriatus,"(Tanaka, 1930)",,,,,Verreo cylindriatus  ,Cylindrical hogfish,,,LC,,3.1,2010,unknown,N
187587,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,diana,"(LacepËde, 1801)",,,,,Labrus diana  |Lepidaplois aldabrensis  |Lepidaplois diana  ,"Diana's Hogfish, Fourspot Hogfish, Indian Diana's Hogfish, Polkadot Grouper, Red Hogfish","Labre Diane, Tamarin, Vieille Diane Queue",Vieja Diana,LC,,3.1,2010,unknown,N
187368,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,dictynna,"Gomon, 2006",,,,,,,,,LC,,3.1,2010,unknown,N
183624,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,diplotaenia,"(Gill, 1862)",,,,,Harpe diplotaenia  ,"Mexican hogfish, Streamer hogfish",,"Copetona, Gallo, Vieja copetona, Vieja mexicana, Vieja negra",LC,,3.1,2010,stable,N
183539,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,eclancheri,"(Valenciennes, 1846)",,,,,Cossyphus eclancheri  ,"Brown hogfish, Gal·pagos hogfish, Harlequin wrasse",,"Loberos, Mulata, Vieja arlequin, Vieja colorada, Vieja zamba",LC,,3.1,2010,unknown,N
187807,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,flavifrons,"Gomon, 2001",,,,,,,,,LC,,3.1,2010,unknown,N
187650,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,flavipinnis,"Gomon, 2001",,,,,,,,,DD,,3.1,2010,unknown,N
187506,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,frenchii,"(Klunzinger, 1879)",,,,,Cossyphus frenchii  ,Foxfish,,,NT,,3.1,2010,decreasing,N
187643,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,insularis,"Gomon & Lubbock, 1980",,,,,,"Island hogfish, Parrotfish",Pourceau des Óles,Vieja isleÒa,LC,,3.1,2010,unknown,N
187721,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,izuensis,"Araga & Yoshino, 1975",,,,,,,,,DD,,3.1,2010,unknown,N
187690,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,leucosticticus,"(Bennett, 1832)",,,,,Bodianus leucostictus  |Bodianus leucostictus  |Labrus leucosticticus  |Labrus leucosticticus  |Lepidaplois bourboni  |Lepidaplois bourboni  ,Lined hogfish,Labre pointillÈ,Vieja estriada,LC,,3.1,2010,unknown,N
187744,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,loxozonus,"(Snyder, 1908)",,,,,Bodianus loxozonus loxozonus  |Bodianus loxozonus loxozonus  |Lepidaplois loxozonus  |Lepidaplois loxozonus  |Lepidaplois trotteri  |Lepidaplois trotteri  ,"Blackfin Hogfish, Eclipse Hogfish",,,LC,,3.1,2010,unknown,N
187683,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,macrognathos,"(Morris, 1974)",,,,,Lepidaplois macrognathos  ,Giant hogfish,Pourceau dentu,Vieja dentona,LC,,3.1,2010,unknown,N
187648,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,macrourus,"(LacepËde, 1801)",,,,,Labrus hirsutus  |Labrus hirsutus  |Labrus macrourus  |Labrus macrourus  |Lepidaplois hirsutus  |Lepidaplois hirsutus  ,"Black-banded hogfish, Eclipse wrasse, Mauritius hogfish, Spotted coral hogfish","Domingue, Labre brassard, Labre voile noir",Vieja viuda,LC,,3.1,2010,unknown,N
187697,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,masudai,"Araga & Yoshino, 1975",,,,,,,,,LC,,3.1,2010,unknown,N
187646,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,mesothorax,"(Bloch & Schneider, 1801)",,,,,Labrus mesothorax  |Labrus mesothorax  |Lepidaplois mesothorax  |Lepidaplois mesothorax  ,"Black-belt hogfish, Coral hogfish, Eclipse hogfish, Mesothorax hogfish, Split-level hogfish, Yellow-spotted hogfish",,,LC,,3.1,2010,unknown,N
187661,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,neilli,"(Day, 1867)",,,,,Cossyphus neilli  ,Bay of Bengal hogfish,,,LC,,3.1,2010,unknown,N
187445,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,neopercularis,"Gomon, 2006",,,,,,,,,DD,,3.1,2010,unknown,N
187378,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,opercularis,"(Guichenot, 1847)",,,,,Cossyphus opercularis  ,"Blackspot hogfish, Candystripe hogfish, Red-striped hogfish",,,LC,,3.1,2010,unknown,N
187804,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,oxycephalus,"(Bleeker, 1862)",,,,,Cossyphus oxycephalus  ,,,,DD,,3.1,2010,unknown,N
187528,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,paraleucosticticus,"Gomon, 2006",,,,,,Five-striped hogfish,,,DD,,3.1,2010,unknown,N
187781,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,perditio,"(Quoy & Gaimard, 1834)",,,,,Chaeropsodes pictus  |Cossyphus nigromaculatus  |Labrus perditio  |Lepidaplois perditio  ,"Golden-spot Hogfish, Goldsaddle Hogfish, Goldspot Hogfish, Goldspot Pigfish, Pigfish","Kavakava, Labre de la Perdition, Perroquet Banane",,LC,,3.1,2010,unknown,N
187571,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,prognathus,"Lobel, 1981",,,,,,,,,LC,,3.1,2010,unknown,N
187570,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,pulchellus,"(Poey, 1860)",,,,,Cossyphus pulchellus  ,"Cuban hogfish, Hogfish, Spotfin hogfish",Pourceau dos noir,"Loro perro colorado, Pez perro de cola amarilla, Vieja lomonegro, Vieja lomo negro",LC,,3.1,2010,unknown,N
187597,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,rubrisos,"Gomon, 2006",,,,,,,,,DD,,3.1,2010,unknown,N
187672,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,rufus,"(Linnaeus, 1758)",,,,,Labrus rufus  ,"Dogfish, Hogfish, Hog snapper, Spanish hogfish",Pourceau espagnol,"Loro perro negro, Pez perro espaÒol, Pl·tano maduro, Vieja colorada, Vieja espaÒola",LC,,3.1,2010,unknown,N
187429,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,sanguineus,"(Jordan & Evermann, 1903)",,,,,Verriculus sanguineus  ,Sunrise wrasse,,,LC,,3.1,2010,unknown,N
187495,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,scrofa,"(Valenciennes, 1839)",,,,,Cossyphus scrofa  |Cossyphus scrofa  |Crenilabrus caninus  |Crenilabrus caninus  |Diastodon scrofa  |Diastodon scrofa  |Labrus scrofa  |Labrus scrofa  |Lepidaplois scrofa  |Lepidaplois scrofa  |Pseudolepidaplois pfaffi  |Pseudolepidaplois pfaffi  |Pseudolepidaplois scrofa  |Pseudolepidaplois scrofa  |Trochocopus scrofa  |Trochocopus scrofa  ,Barred hogfish,Pourceau,"Pejeperro, Vieja, Viej‡",VU,"B2ab(iv,v)",3.1,2010,decreasing,N
187576,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,sepiacaudus,"Gomon, 2006",,,,,,,,,DD,,3.1,2010,unknown,N
187509,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,solatus,"Gomon, 2006",,,,,,,,,DD,,3.1,2010,unknown,N
187493,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,speciosus,"(Bowdich, 1825)",,,,,Bodianus iagonensis  |Bodianus iagonensis  |Bodianus tredecimspinosus  |Bodianus tredecimspinosus  |Cossyphus tredecimspinosus  |Cossyphus tredecimspinosus  |Diastodon speciosus  |Diastodon speciosus  |Labrus iagonensis  |Labrus iagonensis  ,Blackbar hogfish,"Pourceau dos noir, Vieille ou vrai perroquet",Vieja lomonegro,DD,,3.1,2010,decreasing,N
187374,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,tanyokidus,"Gomon & Madden, 1981",,,,,,,,,DD,,3.1,2010,unknown,N
187391,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,thoracotaeniatus,"Yamamoto, 1982",,,,,,,,,DD,,3.1,2010,unknown,N
187753,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,trilineatus,"(Fowler, 1934)",,,,,Bodianus luteopunctatus  |Bodianus luteopunctatus  |Lepidaplois luteopunctatus  |Lepidaplois luteopunctatus  |Lepidaplois trilineatus  |Lepidaplois trilineatus  ,Fourline hogfish,,,LC,,3.1,2010,unknown,N
187812,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,unimaculatus,"(G¸nther, 1862)",,,,,Cossyphus unimaculatus  ,"Pigfish, Red pigfish",,,LC,,3.1,2010,unknown,N
187553,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bodianus,vulpinus,"(Richardson, 1850)",,,,,Cossyphus vulpinus  ,,,,LC,,3.1,2010,unknown,N
63571,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bolbometopon,muricatum,"(Valenciennes, 1840)",,,,,Bolbometopon muricatus  |Callyodon muricatus  |Scarus muricatus  ,"Green Humphead Parrotfish, Bumphead Parrotfish, Humphead Parrotfish, Double-headed Parrotfish","Filambase, Perroquet ¿ Bosse, Perroquet Bossu Vert",Loro Cototo Verde,VU,A2d,3.1,2012,decreasing,N
190688,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Calotomus,carolinus,"(Valenciennes, 1840)",,,,,Callyodon brachysoma  |Callyodon carolinus  |Callyodon genistriatus  |Callyodon sandwicensis  |Calotomus irradians  |Calotomus snyderi  |Calotomus xenodon  |Cryptotomus albimarginatus  |Scarichthys rarotongae  ,"Carolines Parrotfish, Starry-eye Parrotfish, Bucktooth, Christmas Parrotfish, Stareye Parrotfish, Bucktooth Parrotfish","Perroquet des Carolines, Poisson-perroquet Vineux","Loro de Carolinas, Perico de Diente Verde, Pococho Perico",LC,,3.1,2012,unknown,N
190686,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Calotomus,japonicus,"(Valenciennes, 1840)",,,,,Callyodon japonicus  |Calotomus cyclurus  ,Japanese Parrotfish,,,LC,,3.1,2012,unknown,N
190685,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Calotomus,spinidens,"(Quoy & Gaimard, 1824)",,,,,Callyodon hypselosoma  |Callyodon moluccensis  |Callyodon waigiensis  |Scarus spinidens  ,"Spinytooth Parrotfish, Raggedtooth Parrotfish","Kakatoi, Perroquet Dentu",Loro DentÛn,LC,,3.1,2012,unknown,N
190689,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Calotomus,viridescens,"(R¸ppell, 1835)",,,,,Scarus viridescens  ,"Viridescent Parrotfish, Dotted Parrotfish",Perroquet MoirÈ,Loro CamaleÛn,LC,,3.1,2012,unknown,N
190687,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Calotomus,zonarchus,"(Jenkins, 1903)",,,,,Calotomus zonarcha  |Scaridae aerosa  |Scaridea balia  |Scaridea farrandi  |Scaridea zonarcha  ,Yellowbar Parrotfish,,,LC,,3.1,2012,unknown,N
187595,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Centrolabrus,caeruleus,"Azevedo, 1999",,,,,,,,,LC,,3.1,2010,unknown,N
187803,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Centrolabrus,exoletus,"(Linnaeus, 1758)",,,,,Acantholabrus exoletus  |Acantholabrus exoletus  |Acantholabrus microstoma  |Acantholabrus microstoma  |Crenilabrus exoletus  |Crenilabrus exoletus  |Crenilabrus microstoma  |Crenilabrus microstoma  |Labrus exoletus  |Labrus exoletus  |Labrus pentacanthus  |Labrus pentacanthus  ,"Rock cook, Rock-cook, Small-mouthed wrasse",Petite vieille,"Centrolabro, Porredano, Tordo",LC,,3.1,2010,unknown,N
187455,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Centrolabrus,trutta,"(Lowe, 1834)",,,,,Acantholabrus romer  |Acantholabrus romer  |Acantholabrus romeri  |Acantholabrus romeri  |Acantholabrus romeritu  |Acantholabrus romeritu  |Acantholabrus viridis  |Acantholabrus viridis  |Centrolabrus romeritus  |Centrolabrus romeritus  |Crenilabrus trutta  |Crenilabrus trutta  ,Emerald wrasse,,,LC,,3.1,2010,unknown,N
169679,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACANTHIDAE,Centropyge,abei,"Allen, Young & Colin 2006",,,,,,,,,LC,,3.1,2010,stable,N
155083,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACANTHIDAE,Centropyge,acanthops,"(Norman, 1922)",,,,,Centropyges acanthops  |Holacanthus acanthops  |Xiphipops acanthops  ,"Flameback Angelfish, Jumping Bean, African Cherubfish, African Pygmy Angelfish, Orangeback Angelfish",Poisson Ange ‡ dos FlammÈ Africain,,LC,,3.1,2010,stable,N
165837,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACANTHIDAE,Centropyge,argi,"Woods & Kanazawa, 1951",,,,,,"Cherubfish, Pygmy Angelfish, Cherub Pygmy Angelfish",,"Angelote pigmeo, Cachamita azul",LC,,3.1,2010,unknown,N
165893,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACANTHIDAE,Centropyge,aurantia,"Randall & Wass, 1974",,,,,Centropyge aurantius  ,Golden Angelfish,,,LC,,3.1,2010,stable,N
